Age,Gender,Student_Working_Status,Daily_Social_Media_Hours,Screen_Time_Hours,Night_Scrolling_Frequency,Online_Gaming_Hours,Content_Type_Preference,Exercise_Frequency_per_Week,Daily_Sleep_Hours,Caffeine_Intake_Cups,Study_Work_Hours_per_Day,Overthinking_Score,Anxiety_Score,Mood_Stability_Score,Social_Comparison_Index,Sleep_Quality_Score,Motivation_Level,Emotional_Fatigue_Score,Wellbeing_Index,Burnout_Risk,Sleep_Efficiency,Screen_Time_Ratio,Wellbeing_Balance
18,Male,Student,2.28,6.19,1.09,3.81,News,1.37,4.73,0.88,6.4,3.33,4.74,5.61,2.28,6.23,3.08,4.86,3.38,High,1.087260034904014,0.32122470160871824,-1.7800000000000002
23,Male,Working,2.37,6.52,2.43,2.5,Lifestyle,2.92,7.35,1.25,5.86,4.87,5.28,3.35,3.18,7.19,5.47,6.04,3.45,High,0.8610778443113773,0.3915915915915916,-0.5700000000000003
25,Male,Student,4.12,6.5,3.23,2.29,News,4.36,6.7,1.91,6.21,6.42,6.41,3.98,3.81,7.2,6.34,7.91,3.45,High,0.935064935064935,0.37572254335260113,-1.5700000000000003
20,Male,Student,4.89,7.95,2.97,0.0,Entertainment,4.01,6.48,1.27,4.35,6.85,6.27,1.91,6.15,6.83,5.34,6.2,2.61,High,0.9131016042780749,0.45376712328767127,-0.8600000000000003
25,Male,Working,5.41,10.59,5.68,0.0,Educational,2.59,5.97,0.94,3.89,5.2,5.19,4.74,5.9,7.64,4.8,8.63,3.42,High,1.096126255380201,0.5873544093178036,-3.830000000000001
18,Male,Student,4.07,6.1,3.52,1.19,Educational,1.79,7.37,0.75,6.06,5.63,4.37,5.54,4.72,7.34,5.15,7.11,4.1,Medium,0.8769414575866188,0.3668069753457607,-1.96
26,Female,Working,4.91,7.8,3.6,0.0,News,2.0,5.89,1.73,7.03,6.81,6.01,5.08,3.14,6.52,3.57,7.54,2.8,High,0.946298984034833,0.43070127001656544,-3.97
26,Male,Working,4.51,6.3,3.42,2.92,Lifestyle,3.46,5.21,1.24,6.91,7.02,6.85,1.14,5.28,4.9,4.09,4.09,1.56,High,0.7890499194847022,0.33528472591804154,0.0
22,Female,Student,3.84,6.95,2.92,2.84,Entertainment,4.31,5.34,0.26,6.93,4.76,5.53,5.69,4.84,4.56,4.4,4.41,3.23,High,0.7192429022082019,0.372454448017149,-0.009999999999999787
21,Female,Working,3.49,7.53,3.57,2.05,Lifestyle,3.75,5.08,1.73,5.58,4.68,4.05,5.6,4.32,5.56,5.57,6.99,3.74,High,0.9144736842105262,0.3979915433403805,-1.42
23,Male,Working,4.04,8.76,3.11,0.55,Educational,1.34,7.66,3.31,6.56,4.05,3.93,4.82,5.2,7.91,5.7,4.79,4.69,Medium,0.9133949191685913,0.5361077111383109,0.9100000000000001
24,Female,Working,3.83,5.83,2.2,2.85,Lifestyle,3.94,5.99,1.06,11.08,4.46,6.52,3.54,5.12,5.61,4.28,6.06,2.38,High,0.8025751072961373,0.3237090505274848,-1.7799999999999994
22,Male,Student,3.99,6.16,4.91,1.35,Entertainment,0.8,6.39,1.75,6.97,6.4,4.33,4.39,5.05,6.63,4.79,5.0,3.72,High,0.8971583220568335,0.34980124929017603,-0.20999999999999996
26,Female,Student,4.67,9.25,2.76,0.31,Entertainment,5.38,8.14,1.44,8.35,3.94,3.72,6.24,6.92,6.5,6.36,5.99,4.75,Medium,0.711159737417943,0.5832282471626734,0.3700000000000001
20,Non-binary,Student,6.43,6.4,1.12,1.1,Lifestyle,5.6,5.34,1.53,6.09,3.84,5.67,4.48,4.14,5.91,3.97,5.92,2.86,High,0.9321766561514196,0.3429796355841372,-1.9499999999999997
24,Male,Both,2.49,4.85,0.51,1.37,Gaming,2.83,5.15,3.28,7.44,3.74,4.86,5.88,3.8,5.39,4.31,4.79,3.59,High,0.8764227642276422,0.25729442970822275,-0.4800000000000004
22,Non-binary,Both,4.14,8.11,2.35,2.11,Entertainment,2.05,6.7,0.28,6.03,4.45,6.15,3.57,6.94,6.13,4.37,7.89,2.35,High,0.7961038961038961,0.46878612716763,-3.5199999999999996
24,Female,Student,4.53,5.83,3.33,3.24,Entertainment,3.8,5.87,1.74,3.97,4.17,3.19,6.0,5.64,7.42,6.11,3.95,5.32,Medium,1.0800582241630277,0.3215664644236073,2.16
19,Non-binary,Student,3.44,5.39,3.4,0.0,Gaming,2.21,7.72,1.52,8.26,6.44,4.98,5.65,3.81,7.47,7.15,3.23,5.39,Medium,0.8566513761467891,0.33108108108108103,3.9200000000000004
21,Female,Working,5.62,9.88,0.4,4.14,Educational,1.5,6.32,0.11,7.89,2.63,1.98,7.16,6.55,7.67,6.97,5.82,5.97,Medium,1.0478142076502732,0.5588235294117647,1.1499999999999995
19,Male,Working,3.27,4.28,4.59,1.78,News,0.46,5.6,1.96,6.15,4.61,2.68,3.94,3.41,7.44,4.48,5.86,3.86,High,1.1272727272727274,0.23260869565217396,-1.38
24,Female,Working,5.01,5.99,3.33,1.97,News,5.04,5.69,0.0,5.78,4.45,4.26,6.17,5.8,6.25,5.09,4.48,4.38,Medium,0.9342301943198804,0.32714363735663576,0.6099999999999994
19,Male,Student,5.89,9.73,3.13,2.2,News,4.32,7.49,2.18,8.38,4.26,4.06,4.8,4.79,7.14,7.37,6.4,4.69,Medium,0.8409893992932862,0.5893397940642036,0.9699999999999998
18,Male,Student,4.6,9.22,3.98,1.82,News,2.17,6.13,1.23,5.38,7.38,6.3,4.9,4.75,6.55,3.86,8.9,2.57,High,0.9186535764375876,0.5159485170677113,-5.040000000000001
26,Male,Student,3.74,8.17,3.82,2.54,Educational,3.74,6.95,1.6,5.56,7.15,6.41,3.81,4.92,6.04,3.98,8.41,2.14,High,0.7597484276729559,0.4791788856304985,-4.43
18,Male,Student,4.72,5.13,4.22,6.0,Gaming,2.37,5.52,1.87,5.56,5.01,4.09,7.37,3.29,5.65,3.48,3.11,4.3,Medium,0.8665644171779142,0.27759740259740256,0.3700000000000001
25,Female,Working,3.4,7.87,2.14,4.31,Entertainment,2.64,5.29,0.0,3.49,4.94,4.98,5.76,4.75,5.6,5.84,7.54,3.65,High,0.890302066772655,0.4206306787814003,-1.7000000000000002
19,Female,Student,2.94,6.02,3.74,1.32,Educational,2.35,5.43,2.08,4.36,5.11,4.64,3.72,5.15,4.23,2.74,6.04,1.79,High,0.6578538102643858,0.3241787829833064,-3.3
25,Non-binary,Working,4.55,6.74,4.26,4.09,News,4.25,5.64,1.98,7.08,6.19,4.05,5.74,4.75,6.49,5.6,2.7,4.82,Medium,0.9774096385542169,0.36710239651416127,2.8999999999999995
20,Male,Student,5.12,7.19,3.11,2.59,Lifestyle,2.43,7.19,1.28,3.69,6.62,5.95,6.31,4.46,6.62,4.71,8.93,3.4,High,0.8083028083028082,0.42772159428911366,-4.22
23,Non-binary,Working,4.14,7.84,2.69,0.0,News,1.87,4.77,2.23,8.16,4.08,5.33,3.94,5.46,4.72,3.99,7.75,2.03,High,0.8180242634315424,0.4076963078523141,-3.76
20,Non-binary,Student,4.84,8.28,3.21,0.0,Educational,1.61,5.13,3.16,5.49,4.84,6.17,4.71,5.78,5.97,5.08,6.97,3.06,High,0.9738988580750407,0.4387917329093799,-1.8899999999999997
24,Male,Student,7.46,11.86,3.76,1.42,Educational,1.02,7.24,3.19,10.66,8.71,5.65,4.38,6.98,7.9,4.35,8.17,3.24,High,0.9587378640776699,0.70763723150358,-3.8200000000000003
26,Male,Student,5.83,8.2,4.14,3.22,Entertainment,3.43,7.03,3.36,2.92,4.69,6.23,3.62,6.22,5.24,4.9,6.74,2.43,High,0.6525529265255292,0.48320565704183854,-1.8399999999999999
19,Female,Student,3.15,5.67,0.61,1.59,Lifestyle,0.91,7.19,0.02,3.28,3.52,3.05,5.03,3.01,7.68,2.96,5.71,3.76,High,0.9377289377289375,0.33729922665080314,-2.75
22,Female,Working,4.28,8.08,2.99,3.2,News,4.88,5.08,1.29,2.95,3.79,4.56,4.34,4.89,4.42,4.68,4.88,2.91,High,0.7269736842105263,0.42706131078224097,-0.20000000000000018
23,Female,Student,4.45,6.66,3.27,2.9,Lifestyle,3.56,6.46,1.61,7.66,7.14,5.95,6.0,4.46,7.05,4.73,4.68,4.16,Medium,0.9450402144772118,0.3797035347776511,0.05000000000000071
21,Female,Working,2.74,6.56,2.87,2.21,Gaming,0.0,4.54,1.44,2.6,4.05,5.84,3.75,3.93,4.86,3.85,5.9,2.2,High,0.8772563176895307,0.33710174717368957,-2.0500000000000003
21,Female,Both,4.92,6.81,3.12,1.15,Gaming,2.21,4.78,2.48,9.3,6.37,6.02,4.19,3.9,4.75,3.63,7.39,1.96,High,0.8217993079584774,0.354318418314256,-3.76
21,Male,Working,2.87,7.9,2.83,0.78,Entertainment,1.46,6.05,0.17,8.92,3.33,4.52,6.17,4.46,5.18,4.43,5.52,3.58,High,0.7347517730496453,0.4401114206128134,-1.0899999999999999
19,Female,Working,5.01,10.0,2.3,0.92,Lifestyle,0.0,6.82,0.56,5.76,4.69,4.65,4.59,5.92,7.62,3.12,5.89,3.35,High,0.9744245524296675,0.5820721769499418,-2.7699999999999996
21,Male,Student,6.9,9.16,2.52,2.65,Educational,4.31,7.74,1.11,6.56,5.97,6.33,3.79,5.42,8.13,6.46,7.48,3.82,High,0.9302059496567506,0.5633456334563346,-1.0200000000000005
18,Female,Student,3.81,6.87,1.97,1.65,News,3.84,5.99,1.66,4.24,2.22,4.59,4.78,4.99,5.83,4.32,5.2,3.34,High,0.8340486409155937,0.3814547473625764,-0.8799999999999999
23,Female,Working,4.66,7.78,2.47,1.56,Educational,4.56,7.09,1.53,10.33,3.69,4.67,5.28,5.42,5.86,6.28,5.69,4.08,Medium,0.7243510506798517,0.4600827912477824,0.5899999999999999
18,Female,Working,4.44,7.3,5.1,0.49,Gaming,3.32,5.4,1.78,6.68,4.52,3.45,5.67,4.77,5.22,5.58,5.15,4.05,Medium,0.8156249999999999,0.3924731182795699,0.4299999999999997
23,Non-binary,Student,2.6,4.6,3.85,3.21,Lifestyle,4.74,8.17,2.04,5.22,4.86,3.5,5.47,1.86,9.54,4.72,3.52,5.41,Medium,1.040348964013086,0.29058749210360074,1.1999999999999997
18,Female,Both,2.9,6.0,2.61,2.75,Entertainment,3.8,7.4,2.3,9.81,5.49,5.11,4.02,4.56,7.68,5.24,2.79,4.33,Medium,0.9142857142857143,0.36144578313253006,2.45
23,Female,Student,4.54,6.06,2.42,5.63,Lifestyle,4.57,5.62,2.11,3.43,4.69,5.81,2.53,5.0,4.15,6.25,7.12,2.15,High,0.6268882175226587,0.3297062023939064,-0.8700000000000001
25,Female,Both,4.2,8.73,3.16,1.72,Gaming,4.09,6.0,1.26,8.68,1.96,2.37,6.87,4.61,5.97,6.07,5.44,5.0,Medium,0.8528571428571429,0.48500000000000004,0.6299999999999999
19,Non-binary,Student,3.8,8.4,2.26,4.1,Educational,4.29,6.77,1.15,5.86,3.0,3.27,7.76,6.1,7.89,5.59,4.9,5.72,Medium,1.0154440154440154,0.4875217643644806,0.6899999999999995
19,Female,Working,5.4,9.75,4.8,0.96,Lifestyle,4.04,5.87,1.01,10.67,7.34,6.08,3.61,5.92,6.62,4.83,7.53,2.75,High,0.9636098981077147,0.5377826806398235,-2.7
21,Male,Working,4.7,9.12,3.51,0.0,Lifestyle,2.28,5.22,2.95,6.52,5.92,4.81,5.33,5.55,3.98,3.16,5.88,2.38,High,0.639871382636656,0.4856230031948881,-2.7199999999999998
20,Non-binary,Working,7.31,11.05,1.21,0.3,News,0.36,6.86,0.26,5.49,4.53,3.09,4.95,5.58,7.24,4.98,7.09,4.03,Medium,0.9211195928753181,0.6446907817969662,-2.1099999999999994
21,Female,Student,2.61,4.7,1.27,2.73,Entertainment,3.95,6.53,2.07,5.0,4.92,5.15,4.35,1.81,7.72,4.42,4.73,3.85,High,1.0252324037184595,0.26903262736119066,-0.3100000000000005
24,Male,Student,3.4,5.09,1.8,0.0,Entertainment,2.42,5.81,1.32,5.41,4.97,5.54,4.59,3.59,5.24,5.58,4.29,3.5,High,0.7694566813509546,0.279824079164376,1.29
18,Female,Student,6.18,8.11,2.69,1.22,News,1.25,6.76,4.17,6.37,4.44,3.89,4.38,6.85,6.93,5.14,6.61,3.73,High,0.893041237113402,0.4704176334106728,-1.4700000000000006
23,Female,Both,6.53,9.98,1.11,2.02,News,2.88,4.67,0.39,6.33,6.52,6.02,4.08,6.27,5.08,3.79,7.99,1.98,High,0.8959435626102293,0.5162959130884636,-4.2
20,Female,Working,2.71,4.37,3.33,2.76,Gaming,2.72,6.95,0.37,8.81,2.88,1.97,7.39,5.29,6.05,6.82,4.52,5.67,Medium,0.761006289308176,0.2563049853372434,2.3000000000000007
24,Male,Student,3.42,6.59,2.69,0.04,Educational,3.86,6.73,3.41,6.69,5.37,5.56,4.7,3.04,6.03,3.79,4.56,3.15,High,0.7800776196636481,0.3815865662999421,-0.7699999999999996
19,Female,Student,3.73,7.29,2.21,2.7,News,4.32,5.42,0.77,5.44,5.32,5.42,4.13,5.49,2.27,4.83,4.95,2.01,High,0.35358255451713394,0.3923573735199139,-0.1200000000000001
19,Female,Working,6.11,8.93,3.17,1.14,Gaming,3.57,4.3,1.74,8.41,5.6,5.75,2.66,4.1,4.5,5.38,4.18,2.53,High,0.8490566037735849,0.4532994923857868,1.2000000000000002
21,Female,Student,3.8,6.83,5.6,2.9,Educational,2.49,7.11,0.0,6.23,4.89,4.44,6.77,4.45,7.16,5.54,7.22,4.55,Medium,0.8828606658446363,0.4043812907045589,-1.6799999999999997
18,Male,Both,3.75,9.35,2.14,2.5,Lifestyle,0.0,5.57,1.53,7.97,4.54,5.4,6.29,2.2,5.53,3.58,7.25,3.03,High,0.8417047184170472,0.5073250135648399,-3.67
20,Male,Student,3.6,6.57,5.18,0.83,News,2.28,7.16,1.11,9.41,5.67,4.93,3.61,2.46,5.66,5.03,5.74,2.99,High,0.6936274509803921,0.39014251781472686,-0.71
26,Female,Student,4.16,7.57,2.54,0.0,Entertainment,3.05,7.55,1.79,6.2,4.89,5.61,4.57,4.65,6.83,3.66,6.58,2.99,High,0.7988304093567251,0.4601823708206687,-2.92
24,Female,Student,4.52,8.69,2.29,2.97,Entertainment,5.72,8.83,1.13,4.52,3.82,2.31,7.44,3.3,9.23,6.15,5.01,6.39,Medium,0.9389623601220753,0.5728411338167435,1.1400000000000006
24,Male,Working,6.82,10.72,2.22,0.01,Lifestyle,0.97,4.28,1.13,6.24,4.84,6.27,6.92,5.26,4.08,2.29,9.67,1.77,High,0.7727272727272727,0.5436105476673428,-7.38
21,Male,Student,6.2,10.03,4.23,1.59,Lifestyle,0.0,7.36,2.98,4.92,6.52,6.12,3.23,6.28,6.55,4.14,7.75,2.33,High,0.7834928229665072,0.602764423076923,-3.6100000000000003
19,Male,Student,2.38,5.65,2.97,1.13,Lifestyle,3.85,5.47,2.53,4.25,3.69,5.17,4.41,3.39,4.33,4.14,3.36,2.87,High,0.6692426584234931,0.3049109552077712,0.7799999999999998
21,Female,Student,3.72,7.0,2.55,0.1,Gaming,3.06,7.19,1.7,1.37,3.15,2.58,5.81,3.69,5.81,5.68,5.07,4.49,Medium,0.7094017094017092,0.4164187983343248,0.6099999999999994
23,Male,Working,4.03,5.21,0.02,0.5,Lifestyle,1.73,6.76,2.83,3.61,2.72,4.59,4.74,5.67,5.99,6.79,4.89,4.26,Medium,0.7719072164948454,0.3022041763341067,1.9000000000000004
20,Male,Student,3.33,8.07,1.3,1.16,Gaming,4.1,8.38,2.62,7.38,2.96,2.82,6.86,2.86,8.8,8.14,4.62,6.7,Medium,0.9381663113006397,0.5166453265044815,3.5200000000000005
18,Male,Student,5.5,7.91,4.22,1.08,News,1.14,7.01,2.5,7.09,5.67,5.65,4.93,6.16,7.17,3.45,6.09,3.23,High,0.8951310861423221,0.4655679811653914,-2.6399999999999997
25,Female,Student,6.02,9.9,4.54,1.58,News,6.54,8.02,3.27,3.16,6.73,5.8,5.87,4.55,8.29,7.5,6.24,5.22,Medium,0.9190687361419069,0.6195244055068836,1.2599999999999998
22,Male,Both,3.28,6.05,4.67,0.92,Gaming,4.46,6.5,1.56,5.14,5.42,5.55,4.72,4.82,4.66,6.25,3.67,3.67,High,0.6213333333333334,0.3457142857142857,2.58
22,Male,Student,4.02,10.13,1.76,3.14,Educational,4.38,5.43,2.28,6.84,5.61,4.86,3.1,3.63,5.22,6.15,5.3,3.13,High,0.8118195956454122,0.5455035002692515,0.8500000000000005
21,Non-binary,Working,5.35,7.52,3.7,3.47,Educational,3.36,9.35,2.2,4.33,5.34,3.64,6.48,6.08,9.5,6.65,6.44,5.86,Medium,0.9178743961352658,0.5133105802047782,0.20999999999999996
23,Male,Working,5.6,10.97,1.99,0.29,News,3.52,6.9,0.86,5.08,5.59,6.06,5.09,4.48,7.88,5.51,8.41,3.75,High,0.9974683544303797,0.6415204678362573,-2.9000000000000004
20,Male,Working,3.24,6.12,4.53,0.52,News,2.4,6.03,1.85,5.55,4.97,4.89,5.64,3.55,5.37,4.3,5.01,3.45,High,0.7638691322901849,0.34056761268781305,-0.71
26,Non-binary,Working,4.72,8.45,3.98,1.74,Educational,3.62,5.79,1.99,5.78,5.45,5.36,5.23,4.75,4.9,3.57,6.6,2.57,High,0.7216494845360826,0.4640307523338824,-3.03
22,Male,Student,2.96,5.98,3.2,0.71,Educational,3.5,7.68,2.12,5.29,4.89,2.06,7.8,2.49,9.04,8.34,4.01,7.38,Low,1.0414746543778801,0.366421568627451,4.33
20,Female,Student,5.58,10.17,1.8,1.03,Gaming,5.0,3.98,0.24,5.21,4.95,6.52,2.83,5.16,4.4,4.83,6.51,1.85,High,0.8835341365461847,0.507992007992008,-1.6799999999999997
18,Male,Student,2.91,6.04,4.5,1.21,Educational,2.91,4.86,0.0,3.99,6.68,5.92,5.42,5.54,4.77,5.07,6.22,3.06,High,0.8139931740614333,0.3155694879832811,-1.1499999999999995
23,Female,Student,4.17,7.49,3.21,0.05,Entertainment,3.38,6.42,1.68,5.54,4.48,5.18,4.32,3.21,8.42,6.96,6.58,4.61,Medium,1.1347708894878705,0.42605233219567695,0.3799999999999999
19,Male,Both,3.29,6.39,3.8,0.9,Educational,1.28,3.96,1.52,6.68,5.57,5.51,6.14,4.97,4.09,3.57,4.91,2.86,High,0.8245967741935484,0.3188622754491018,-1.3400000000000003
20,Female,Both,2.53,6.09,1.24,0.0,Educational,4.4,5.51,2.19,6.7,2.82,4.72,5.6,1.42,4.84,3.95,5.62,3.08,High,0.7434715821812596,0.329367225527312,-1.67
18,Male,Working,3.14,5.22,1.59,1.53,Entertainment,3.18,6.51,2.0,6.12,3.41,4.13,6.97,4.65,7.81,4.57,3.56,5.16,Medium,1.039946737683089,0.2984562607204116,1.0100000000000002
26,Male,Both,3.48,4.27,2.45,5.19,Lifestyle,3.63,7.63,1.53,3.45,3.91,5.31,7.53,6.31,6.6,5.3,4.38,4.86,Medium,0.764774044032445,0.2608430054978619,0.9199999999999999
25,Female,Both,5.87,9.33,6.52,0.54,Entertainment,4.06,7.67,0.04,4.93,5.58,5.23,5.32,5.32,7.19,5.13,7.1,3.83,High,0.8292964244521338,0.5713410900183712,-1.9699999999999998
19,Non-binary,Working,3.29,8.42,1.45,0.0,News,3.69,7.27,0.93,6.22,3.68,2.98,6.31,3.83,6.04,5.47,3.29,4.9,Medium,0.7303506650544136,0.5032875074716079,2.1799999999999997
25,Male,Student,4.11,6.7,2.42,0.0,News,2.27,4.5,1.58,7.23,4.55,4.31,6.39,2.82,3.39,3.83,5.92,2.83,High,0.6163636363636363,0.3435897435897436,-2.09
26,Female,Student,2.99,6.76,2.63,0.98,News,4.78,5.11,1.27,4.92,4.62,5.0,2.77,2.23,5.68,6.3,5.29,3.2,High,0.9296235679214402,0.35786130227633667,1.0099999999999998
18,Male,Both,5.38,6.9,4.65,0.91,Lifestyle,3.64,6.22,1.19,11.26,7.28,7.96,2.29,5.79,5.82,3.88,7.03,1.5,High,0.8060941828254848,0.38807649043869513,-3.1500000000000004
22,Female,Working,5.58,8.03,3.37,0.76,Lifestyle,2.88,7.84,1.78,9.77,6.97,5.39,5.21,6.03,7.88,5.96,6.19,4.42,Medium,0.8914027149321267,0.49690594059405935,-0.23000000000000043
25,Male,Working,5.18,8.22,1.14,4.03,News,4.05,7.34,1.89,1.85,3.38,3.6,6.0,5.85,7.78,6.37,4.33,5.4,Medium,0.932853717026379,0.49339735894357745,2.04
19,Female,Student,3.47,6.44,2.53,1.66,Educational,3.75,6.68,3.0,8.12,3.7,6.05,2.7,4.52,8.09,4.67,3.99,3.48,High,1.0533854166666667,0.37182448036951504,0.6799999999999997
21,Male,Student,3.0,7.12,2.41,3.33,Gaming,2.38,3.98,1.43,5.13,4.03,6.0,5.65,2.85,4.46,2.36,7.39,1.92,High,0.895582329317269,0.35564435564435565,-5.029999999999999
24,Male,Student,2.62,3.8,1.19,2.95,Gaming,4.61,7.42,2.32,5.72,5.01,3.82,6.26,3.45,7.06,6.22,3.42,5.31,Medium,0.8384798099762469,0.22919179734620027,2.8
20,Male,Student,5.15,7.98,3.01,0.0,Lifestyle,4.6,5.82,1.54,6.69,5.11,4.23,6.21,3.34,6.49,5.36,3.64,4.71,Medium,0.9516129032258065,0.438943894389439,1.7200000000000002
22,Male,Both,3.31,5.68,3.32,2.98,Lifestyle,0.0,5.61,0.86,3.94,4.68,6.41,3.45,3.67,5.39,3.51,6.58,1.95,High,0.815431164901664,0.30886351277868407,-3.0700000000000003
25,Non-binary,Student,5.28,7.37,4.28,1.4,Gaming,1.29,7.41,1.14,9.04,6.42,5.59,4.92,6.49,7.23,5.25,7.8,3.57,High,0.859690844233056,0.44424352019288726,-2.55
20,Non-binary,Student,2.72,4.99,3.6,0.0,Educational,0.9,5.59,1.42,5.16,7.63,5.3,5.53,2.92,6.63,2.27,4.04,3.25,High,1.0060698027314112,0.2710483432916893,-1.77
21,Female,Student,3.69,6.96,1.58,0.43,Educational,0.74,6.77,0.89,5.0,2.81,2.5,5.18,4.21,6.06,5.03,5.05,4.16,Medium,0.7799227799227799,0.403946604759141,-0.019999999999999574
26,Male,Student,3.32,6.46,2.8,3.24,Lifestyle,4.67,6.71,1.32,5.91,4.09,4.87,4.67,5.64,6.69,4.54,4.02,3.82,High,0.867704280155642,0.37362637362637363,0.5200000000000005
24,Male,Student,2.93,5.73,5.11,1.2,Educational,1.71,8.71,2.49,2.75,5.11,2.95,7.04,2.66,7.68,5.82,3.27,5.81,Medium,0.7909371781668382,0.37475474166121653,2.5500000000000003
18,Female,Both,1.38,3.03,3.47,0.84,Gaming,4.43,5.9,1.0,6.21,2.2,2.93,6.2,3.54,5.75,7.39,3.61,5.36,Medium,0.8333333333333333,0.16740331491712704,3.78
21,Non-binary,Working,2.01,4.75,3.56,2.85,Lifestyle,3.65,7.44,0.18,2.56,4.18,4.94,4.98,1.58,5.76,7.19,4.92,4.33,Medium,0.6824644549763031,0.28683574879227053,2.2700000000000005
21,Female,Working,5.69,9.82,2.0,3.49,Entertainment,3.41,5.1,1.91,9.14,3.69,5.67,4.34,6.53,4.6,5.58,6.16,2.87,High,0.7540983606557377,0.5195767195767196,-0.5800000000000001
26,Female,Both,2.75,4.1,2.26,2.12,Lifestyle,2.17,6.69,1.85,3.19,5.4,6.31,3.11,2.69,6.14,3.8,5.23,2.42,High,0.7984395318595577,0.2368573079145003,-1.4300000000000006
23,Non-binary,Both,5.0,7.29,2.0,1.01,News,1.79,6.05,1.65,5.89,3.68,4.71,5.04,7.43,5.8,4.17,5.24,3.34,High,0.8226950354609929,0.4061281337047354,-1.0700000000000003
26,Female,Student,4.02,5.88,3.04,3.2,Educational,1.81,6.68,1.94,2.06,4.57,3.54,5.56,3.4,6.22,6.42,3.92,4.82,Medium,0.8098958333333334,0.3394919168591224,2.5
23,Male,Student,3.48,5.38,3.2,0.0,Educational,3.91,6.79,0.38,4.06,6.29,5.25,6.2,4.85,7.92,5.68,5.13,4.87,Medium,1.0166880616174583,0.31260894828588026,0.5499999999999998
23,Male,Student,3.36,6.12,3.15,1.68,Gaming,3.47,7.95,1.43,8.88,5.15,4.85,3.72,5.96,8.58,5.21,4.87,4.22,Medium,0.9586592178770951,0.38130841121495324,0.33999999999999986
22,Female,Student,3.88,6.24,4.31,3.08,Lifestyle,0.0,6.65,0.86,5.77,4.87,6.77,5.34,4.1,6.89,5.06,7.75,3.34,High,0.9006535947712417,0.35965417867435157,-2.6900000000000004
22,Female,Student,5.0,7.14,3.22,3.32,Gaming,5.03,5.4,3.14,10.64,3.71,5.14,6.09,6.58,5.03,5.11,4.02,3.88,High,0.7859375,0.38387096774193546,1.0900000000000007
19,Male,Student,2.16,5.18,0.6,4.14,Lifestyle,2.61,4.57,1.34,3.31,3.11,5.58,6.62,4.36,6.27,4.26,7.27,3.58,High,1.1256732495511668,0.26659804426145134,-3.01
25,Male,Student,3.9,5.33,2.47,3.37,Lifestyle,3.18,5.81,1.62,5.78,4.89,5.58,5.28,5.63,7.45,3.03,5.32,3.44,High,1.0939794419970632,0.2930181418361737,-2.2900000000000005
25,Female,Working,4.58,9.57,2.85,2.0,Entertainment,4.15,7.72,0.0,3.42,5.01,3.62,4.94,4.82,7.47,6.57,4.22,5.02,Medium,0.8566513761467891,0.5878378378378378,2.3500000000000005
18,Female,Working,5.12,7.55,2.36,0.19,Educational,1.24,7.19,0.0,5.05,5.17,4.35,6.31,6.77,5.64,4.04,6.37,3.55,High,0.6886446886446885,0.4491374182034504,-2.33
25,Male,Student,5.52,8.14,2.74,1.16,News,0.76,6.08,2.95,5.2,5.57,4.32,5.12,4.26,6.85,4.69,6.12,3.81,High,0.9675141242937852,0.4542410714285714,-1.4299999999999997
22,Female,Working,3.72,6.38,2.2,1.18,News,1.69,5.79,1.47,6.63,3.86,5.3,4.71,4.39,6.42,4.36,6.86,3.14,High,0.9455081001472754,0.3503569467325645,-2.5
19,Female,Working,1.9,3.93,4.51,0.27,Educational,4.79,6.3,0.89,5.77,4.79,3.32,5.71,3.46,7.75,5.51,4.56,5.01,Medium,1.0616438356164384,0.22203389830508477,0.9500000000000002
19,Female,Student,4.61,8.86,1.39,0.0,Gaming,3.02,5.04,0.97,5.03,3.71,4.02,6.92,6.68,4.69,5.19,6.33,3.87,High,0.7764900662251656,0.4672995780590717,-1.1399999999999997
23,Male,Working,3.82,7.08,1.4,1.54,News,4.64,6.88,1.69,7.3,4.91,4.51,5.16,4.14,7.28,6.33,4.46,4.76,Medium,0.9238578680203046,0.41355140186915884,1.87
26,Female,Student,5.81,6.3,1.15,0.05,Entertainment,0.0,6.92,1.71,7.22,3.4,3.5,5.86,4.74,7.13,4.73,4.94,4.5,Medium,0.9002525252525252,0.36885245901639346,-0.20999999999999996
18,Female,Student,4.3,6.06,3.93,1.8,Entertainment,2.71,8.28,1.02,8.93,4.08,3.68,5.37,5.19,7.08,5.58,3.68,4.78,Medium,0.7629310344827587,0.38549618320610685,1.9
23,Male,Student,5.82,8.18,1.16,0.0,Entertainment,1.21,7.47,1.68,3.06,5.81,2.1,6.16,5.49,7.13,5.34,6.07,4.85,Medium,0.8417945690672964,0.4948578342407743,-0.7300000000000004
26,Female,Student,3.21,6.85,3.65,0.0,News,4.55,3.97,0.93,3.81,5.92,5.69,3.04,5.27,3.21,5.04,4.96,1.99,High,0.6458752515090542,0.3419870194707938,0.08000000000000007
25,Male,Student,5.82,10.01,2.84,0.7,Entertainment,2.34,7.82,1.82,9.98,6.01,5.27,5.83,6.88,6.35,4.85,6.34,3.74,High,0.719954648526077,0.6186650185414091,-1.4900000000000002
